season,player_key,player_name,team,position,games_projected,pass_yards_total,rush_yards_total,receiving_yards_total,receptions_total,pass_tds_total,rush_tds_total,rec_tds_total,anytime_td_prob
2026,GB-RB3-ChrisBrooks,Chris Brooks,GB,RB,17,0.0,176.592,89.807,11.814,0.0,0.899,1.01,0.8518
2026,TB-RB3-SeanTucker,Sean Tucker,TB,RB,17,0.0,176.3,92.643,12.041,0.0,0.862,1.002,0.8449
2026,DAL-RB3-MalikDavis,Malik Davis,DAL,RB,17,0.0,174.637,93.211,12.115,0.0,0.839,1.0,0.841
2026,ARI-RB3-JamesConner,James Conner,ARI,RB,17,0.0,174.425,88.613,11.86,0.0,0.787,1.086,0.8463
2026,LA-RB3-RonnieRivers,Ronnie Rivers,LA,RB,17,0.0,168.435,90.646,12.08,0.0,0.864,1.04,0.851
2026,MIN-RB3-DemondClaiborne,Demond Claiborne,MIN,RB,17,0.0,168.25,96.734,12.598,0.0,0.822,1.078,0.8504
2026,LAC-RB3-KeatonMitchell,Keaton Mitchell,LAC,RB,17,0.0,167.876,90.517,12.059,0.0,0.87,1.084,0.8583
2026,KC-QB2-JustinFields,Justin Fields,KC,QB,17,167.807,35.931,0.0,0.0,0.865,0.382,0.0,0.3175
2026,KC-RB3-EmariDemercado,Emari Demercado,KC,RB,17,0.0,167.01,95.154,12.376,0.0,0.906,1.024,0.8549
2026,CIN-QB2-JoeFlacco,Joe Flacco,CIN,QB,17,166.868,36.579,0.0,0.0,0.897,0.361,0.0,0.303
2026,CIN-RB3-TahjBrooks,Tahj Brooks,CIN,RB,17,0.0,165.931,95.677,12.527,0.0,0.88,1.055,0.8556
2026,DET-QB2-TeddyBridgewater,Teddy Bridgewater,DET,QB,17,163.843,39.717,0.0,0.0,0.847,0.409,0.0,0.3357
2026,MIN-QB2-J.J.McCarthy,J.J. McCarthy,MIN,QB,17,163.535,36.251,0.0,0.0,0.864,0.377,0.0,0.3141
2026,MIA-QB2-QuinnEwers,Quinn Ewers,MIA,QB,17,162.726,33.936,0.0,0.0,0.882,0.347,0.0,0.2932
2026,MIA-RB3-OllieGordonII,Ollie Gordon II,MIA,RB,17,0.0,157.455,96.673,12.819,0.0,0.818,1.087,0.8512
2026,TB-QB2-JakeBrowning,Jake Browning,TB,QB,17,156.438,38.196,0.0,0.0,0.889,0.374,0.0,0.312
2026,DAL-QB2-JoeMiltonIII,Joe Milton III,DAL,QB,17,155.866,38.194,0.0,0.0,0.857,0.369,0.0,0.3086
2026,BUF-QB2-KyleAllen,Kyle Allen,BUF,QB,17,155.203,38.792,0.0,0.0,0.813,0.39,0.0,0.3229
2026,LAC-QB2-TreyLance,Trey Lance,LAC,QB,17,154.353,36.355,0.0,0.0,0.843,0.344,0.0,0.2911
2026,SEA-QB2-DrewLock,Drew Lock,SEA,QB,17,153.087,39.219,0.0,0.0,0.838,0.368,0.0,0.3079
2026,HOU-QB2-DavisMills,Davis Mills,HOU,QB,17,153.005,39.766,0.0,0.0,0.82,0.419,0.0,0.3423
2026,LA-QB2-TySimpson,Ty Simpson,LA,QB,17,152.981,36.557,0.0,0.0,0.802,0.359,0.0,0.3016
2026,GB-QB2-TyrodTaylor,Tyrod Taylor,GB,QB,17,151.827,38.333,0.0,0.0,0.833,0.404,0.0,0.3324
2026,JAX-QB2-NickMullens,Nick Mullens,JAX,QB,17,150.262,38.328,0.0,0.0,0.804,0.354,0.0,0.2981
2026,ATL-QB2-MichaelPenixJr.,Michael Penix Jr.,ATL,QB,17,149.727,39.136,0.0,0.0,0.898,0.358,0.0,0.3009
2026,WAS-QB2-MarcusMariota,Marcus Mariota,WAS,QB,17,149.496,38.052,0.0,0.0,0.802,0.399,0.0,0.329
2026,NO-QB2-SpencerRattler,Spencer Rattler,NO,QB,17,149.217,40.139,0.0,0.0,0.793,0.34,0.0,0.2882
2026,SF-QB2-MacJones,Mac Jones,SF,QB,17,148.935,41.62,0.0,0.0,0.749,0.442,0.0,0.3573
2026,DEN-QB2-JarrettStidham,Jarrett Stidham,DEN,QB,17,148.869,39.065,0.0,0.0,0.828,0.365,0.0,0.3058
2026,NYG-QB2-JameisWinston,Jameis Winston,NYG,QB,17,147.047,39.416,0.0,0.0,0.866,0.332,0.0,0.2825
2026,PHI-QB2-AndyDalton,Andy Dalton,PHI,QB,17,146.651,44.929,0.0,0.0,0.717,0.446,0.0,0.3598
2026,KC-QB3-GarrettNussmeier,Garrett Nussmeier,KC,QB,17,146.592,35.589,0.0,0.0,0.772,0.369,0.0,0.3086
2026,IND-QB2-AnthonyRichardsonSr.,Anthony Richardson Sr.,IND,QB,17,144.162,39.196,0.0,0.0,0.83,0.356,0.0,0.2995
2026,CAR-QB2-KennyPickett,Kenny Pickett,CAR,QB,17,143.944,37.53,0.0,0.0,0.799,0.316,0.0,0.2709
2026,NYJ-QB2-CadeKlubnik,Cade Klubnik,NYJ,QB,17,143.826,40.552,0.0,0.0,0.82,0.423,0.0,0.3449
2026,PIT-QB2-MasonRudolph,Mason Rudolph,PIT,QB,17,143.648,43.11,0.0,0.0,0.786,0.445,0.0,0.3592
2026,LV-QB2-FernandoMendoza,Fernando Mendoza,LV,QB,17,143.314,38.002,0.0,0.0,0.834,0.319,0.0,0.2731
2026,DET-QB3-LukeAltmyer,Luke Altmyer,DET,QB,17,143.142,39.773,0.0,0.0,0.743,0.439,0.0,0.3553
2026,BAL-QB2-TylerHuntley,Tyler Huntley,BAL,QB,17,141.6,46.031,0.0,0.0,0.78,0.477,0.0,0.3794
2026,ARI-QB2-GardnerMinshewII,Gardner Minshew II,ARI,QB,17,140.947,37.695,0.0,0.0,0.802,0.339,0.0,0.2875
2026,CIN-QB3-JoshJohnson,Josh Johnson,CIN,QB,17,140.574,36.366,0.0,0.0,0.733,0.398,0.0,0.3283
2026,MIN-QB3-CarsonWentz,Carson Wentz,MIN,QB,17,140.028,36.308,0.0,0.0,0.779,0.359,0.0,0.3016
2026,MIA-QB3-CamMiller,Cam Miller,MIA,QB,17,139.977,33.658,0.0,0.0,0.793,0.354,0.0,0.2981
2026,CHI-QB2-TysonBagent,Tyson Bagent,CHI,QB,17,139.88,39.916,0.0,0.0,0.794,0.333,0.0,0.2832
2026,CLE-QB2-ShedeurSanders,Shedeur Sanders,CLE,QB,17,138.495,43.406,0.0,0.0,0.762,0.376,0.0,0.3134
2026,DAL-QB3-SamHowell,Sam Howell,DAL,QB,17,137.329,37.768,0.0,0.0,0.738,0.356,0.0,0.2995
2026,NE-QB2-TommyDeVito,Tommy DeVito,NE,QB,17,135.727,39.828,0.0,0.0,0.765,0.35,0.0,0.2953
2026,TEN-QB2-MitchellTrubisky,Mitchell Trubisky,TEN,QB,17,135.306,42.358,0.0,0.0,0.767,0.359,0.0,0.3016
2026,SEA-QB3-JalenMilroe,Jalen Milroe,SEA,QB,17,132.554,38.84,0.0,0.0,0.709,0.385,0.0,0.3195
2026,BUF-QB3-ShaneBuechele,Shane Buechele,BUF,QB,17,132.532,38.423,0.0,0.0,0.709,0.384,0.0,0.3189
2026,TB-QB3-ConnorBazelak,Connor Bazelak,TB,QB,17,132.129,37.64,0.0,0.0,0.754,0.39,0.0,0.3229
2026,SF-QB3-KurtisRourke,Kurtis Rourke,SF,QB,17,131.335,41.304,0.0,0.0,0.662,0.473,0.0,0.3769
2026,LA-QB3-StetsonBennettIV,Stetson Bennett IV,LA,QB,17,131.224,36.603,0.0,0.0,0.804,0.371,0.0,0.31
2026,HOU-QB3-GrahamMertz,Graham Mertz,HOU,QB,17,131.202,40.125,0.0,0.0,0.711,0.436,0.0,0.3534
2026,LAC-QB3-DJUiagalelei,DJ Uiagalelei,LAC,QB,17,131.202,36.884,0.0,0.0,0.76,0.362,0.0,0.3037
2026,WAS-QB3-AthanKaliakmanis,Athan Kaliakmanis,WAS,QB,17,130.698,38.732,0.0,0.0,0.761,0.37,0.0,0.3093
2026,ATL-QB3-JackStrand,Jack Strand,ATL,QB,17,130.552,39.601,0.0,0.0,0.739,0.359,0.0,0.3016
2026,NO-QB3-ZachWilson,Zach Wilson,NO,QB,17,130.5,40.455,0.0,0.0,0.753,0.357,0.0,0.3002
2026,DEN-QB3-SamEhlinger,Sam Ehlinger,DEN,QB,17,130.42,39.622,0.0,0.0,0.694,0.387,0.0,0.3209
2026,GB-QB3-KyleMcCord,Kyle McCord,GB,QB,17,129.669,39.403,0.0,0.0,0.727,0.358,0.0,0.3009
2026,JAX-QB3-CarterBradley,Carter Bradley,JAX,QB,17,128.404,38.696,0.0,0.0,0.724,0.314,0.0,0.2695
2026,PHI-QB3-TannerMcKee,Tanner McKee,PHI,QB,17,127.992,45.12,0.0,0.0,0.656,0.463,0.0,0.3706
2026,IND-QB3-RileyLeonard,Riley Leonard,IND,QB,17,123.814,39.241,0.0,0.0,0.718,0.377,0.0,0.3141
2026,ARI-QB3-CarsonBeck,Carson Beck,ARI,QB,17,123.463,37.353,0.0,0.0,0.725,0.362,0.0,0.3037
2026,NYJ-QB3-BradyCook,Brady Cook,NYJ,QB,17,122.645,40.203,0.0,0.0,0.657,0.358,0.0,0.3009
2026,LV-QB3-AidanO'Connell,Aidan O'Connell,LV,QB,17,122.448,37.912,0.0,0.0,0.773,0.346,0.0,0.2925
2026,NYG-QB3-BrandonAllen,Brandon Allen,NYG,QB,17,121.349,39.185,0.0,0.0,0.712,0.351,0.0,0.296
2026,CHI-QB3-CaseKeenum,Case Keenum,CHI,QB,17,120.771,40.001,0.0,0.0,0.724,0.343,0.0,0.2904
2026,BAL-QB3-JoeFagnano,Joe Fagnano,BAL,QB,17,120.514,45.461,0.0,0.0,0.671,0.422,0.0,0.3443
2026,PIT-QB3-WillHoward,Will Howard,PIT,QB,17,119.249,43.559,0.0,0.0,0.634,0.406,0.0,0.3337
2026,CAR-QB3-HaynesKing,Haynes King,CAR,QB,17,118.326,38.525,0.0,0.0,0.733,0.325,0.0,0.2775
2026,CLE-QB3-DillonGabriel,Dillon Gabriel,CLE,QB,17,117.98,43.753,0.0,0.0,0.64,0.42,0.0,0.343
2026,TEN-QB3-WillLevis,Will Levis,TEN,QB,17,114.764,42.204,0.0,0.0,0.614,0.367,0.0,0.3072
2026,NE-QB3-BehrenMorton,Behren Morton,NE,QB,17,113.999,39.918,0.0,0.0,0.726,0.4,0.0,0.3297
