season,week,game_date,key,home,away,home_score,away_score,actual_spread_home,actual_total,market_spread_home,market_total,packaged_spread,packaged_total,trailing_spread,trailing_total,record_spread,record_total,packaged_spread_err,packaged_total_err,trailing_spread_err,trailing_total_err,market_spread_err,market_total_err,pickem_spread_err,hfa_only_spread_err,divisional,early_season,roof,packaged_epa_gap,trailing_epa_gap
2020,6,2020-10-18,DEN@NE,NE,DEN,12.0,18.0,6.0,30.0,-7.0,43.5,,,,,-2.7294,45.0639,,,,,-13.0,13.5,-6.0,-7.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,6,2020-10-18,DET@JAX,JAX,DET,16.0,34.0,18.0,50.0,3.0,52.5,,,,,-0.7045,44.9639,,,,,-15.0,2.5,-18.0,-19.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,6,2020-10-18,GB@TB,TB,GB,38.0,10.0,-28.0,48.0,3.0,55.0,,,,,1.4379,45.2827,,,,,31.0,7.0,28.0,26.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,6,2020-10-18,HOU@TEN,TEN,HOU,42.0,36.0,-6.0,78.0,-4.0,52.0,,,,,-6.231,45.4,,,,,2.0,-26.0,6.0,4.95,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,6,2020-10-19,KC@BUF,BUF,KC,17.0,26.0,9.0,43.0,5.5,55.0,,,,,-1.05,45.2222,,,,,-3.5,12.0,-9.0,-10.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,6,2020-10-18,LAR@SF,SF,LAR,24.0,16.0,-8.0,40.0,2.0,51.0,,,,,1.529,45.2036,,,,,10.0,11.0,8.0,6.95,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,6,2020-10-18,NYJ@MIA,MIA,NYJ,24.0,0.0,-24.0,24.0,-9.5,46.0,,,,,-3.8326,45.0261,,,,,14.5,22.0,24.0,22.95,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,6,2020-10-18,WSH@NYG,NYG,WSH,20.0,19.0,-1.0,39.0,-2.0,42.5,,,,,0.3674,44.9177,,,,,-1.0,3.5,1.0,-0.050000000000000044,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,7,2020-10-25,BUF@NYJ,NYJ,BUF,10.0,18.0,8.0,28.0,9.5,47.0,,,,,3.482,45.2172,,,,,1.5,19.0,-8.0,-9.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,7,2020-10-25,CAR@NO,NO,CAR,27.0,24.0,-3.0,51.0,-7.0,49.5,,,,,-1.6998,45.1206,,,,,-4.0,-1.5,3.0,1.95,True,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,7,2020-10-26,CHI@LAR,LAR,CHI,24.0,10.0,-14.0,34.0,-6.5,44.0,,,,,-0.0053,45.2125,,,,,7.5,10.0,14.0,12.95,False,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,7,2020-10-25,CLE@CIN,CIN,CLE,34.0,37.0,3.0,71.0,4.5,50.0,,,,,2.0552,45.158,,,,,1.5,-21.0,-3.0,-4.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,7,2020-10-25,DAL@WSH,WSH,DAL,25.0,3.0,-22.0,28.0,1.0,44.5,,,,,0.0965,44.9882,,,,,23.0,16.5,22.0,20.95,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,7,2020-10-25,DET@ATL,ATL,DET,22.0,23.0,1.0,45.0,-1.0,54.0,,,,,0.5452,45.0168,,,,,-2.0,9.0,-1.0,-2.05,False,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,7,2020-10-25,GB@HOU,HOU,GB,20.0,35.0,15.0,55.0,2.5,55.5,,,,,3.1322,45.2575,,,,,-12.5,0.5,-15.0,-16.05,False,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,7,2020-10-25,JAX@LAC,LAC,JAX,39.0,29.0,-10.0,68.0,-8.0,48.0,,,,,-1.2822,44.942,,,,,2.0,-20.0,10.0,8.95,False,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,7,2020-10-25,KC@DEN,DEN,KC,16.0,43.0,27.0,59.0,7.0,46.0,,,,,1.7361,45.2216,,,,,-20.0,-13.0,-27.0,-28.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,7,2020-10-22,NYG@PHI,PHI,NYG,22.0,21.0,-1.0,43.0,-5.0,44.5,,,,,-1.2822,44.942,,,,,-4.0,1.5,1.0,-0.050000000000000044,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,7,2020-10-25,PIT@TEN,TEN,PIT,24.0,27.0,3.0,51.0,-1.0,51.0,,,,,-1.05,45.3,,,,,-4.0,0.0,-3.0,-4.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,7,2020-10-25,SEA@ARI,ARI,SEA,37.0,34.0,-3.0,71.0,3.5,55.5,,,,,1.0103,45.2771,,,,,6.5,-15.5,3.0,1.95,True,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,7,2020-10-25,SF@NE,NE,SF,6.0,33.0,27.0,39.0,-3.0,44.0,,,,,-0.388,45.0756,,,,,-30.0,5.0,-27.0,-28.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,7,2020-10-25,TB@LV,LV,TB,20.0,45.0,25.0,65.0,3.5,51.5,,,,,-0.6234,45.1546,,,,,-21.5,-13.5,-25.0,-26.05,False,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,8,2020-10-29,ATL@CAR,CAR,ATL,17.0,25.0,8.0,42.0,-1.5,52.0,,,,,-3.0029,45.0305,,,,,-9.5,10.0,-8.0,-9.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,8,2020-11-01,DAL@PHI,PHI,DAL,23.0,9.0,-14.0,32.0,-10.0,43.0,,,,,-1.3737,45.0057,,,,,4.0,11.0,14.0,12.95,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,8,2020-11-01,IND@DET,DET,IND,21.0,41.0,20.0,62.0,3.5,49.0,,,,,0.0265,45.1425,,,,,-16.5,-13.0,-20.0,-21.05,False,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,8,2020-11-01,LAC@DEN,DEN,LAC,31.0,30.0,-1.0,61.0,3.0,44.5,,,,,-1.05,45.0162,,,,,4.0,-16.5,1.0,-0.050000000000000044,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,8,2020-11-01,LAR@MIA,MIA,LAR,28.0,17.0,-11.0,45.0,3.5,46.5,,,,,0.3283,45.1602,,,,,14.5,1.5,11.0,9.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,8,2020-11-01,LV@CLE,CLE,LV,6.0,16.0,10.0,22.0,-1.0,48.0,,,,,-2.4283,45.1602,,,,,-11.0,26.0,-10.0,-11.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,8,2020-11-01,MIN@GB,GB,MIN,22.0,28.0,6.0,50.0,-5.5,47.0,,,,,-5.4404,45.2824,,,,,-11.5,-3.0,-6.0,-7.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,8,2020-11-01,NE@BUF,BUF,NE,24.0,21.0,-3.0,45.0,-4.0,41.0,,,,,-3.5405,45.1656,,,,,-1.0,-4.0,3.0,1.95,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,8,2020-11-01,NO@CHI,CHI,NO,23.0,26.0,3.0,49.0,5.5,41.0,,,,,-1.3516,45.178,,,,,2.5,-8.0,-3.0,-4.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,8,2020-11-01,NYJ@KC,KC,NYJ,35.0,9.0,-26.0,44.0,-20.0,49.0,,,,,-6.788,45.3823,,,,,6.0,5.0,26.0,24.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,8,2020-11-01,PIT@BAL,BAL,PIT,24.0,28.0,4.0,52.0,-4.0,44.0,,,,,-0.0354,45.2783,,,,,-8.0,-8.0,-4.0,-5.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,8,2020-11-01,SF@SEA,SEA,SF,37.0,27.0,-10.0,64.0,-1.0,54.5,,,,,-2.7062,45.209,,,,,9.0,-9.5,10.0,8.95,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,8,2020-11-02,TB@NYG,NYG,TB,23.0,25.0,2.0,48.0,13.0,47.0,,,,,2.7598,45.2034,,,,,11.0,-1.0,-2.0,-3.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,8,2020-11-01,TEN@CIN,CIN,TEN,31.0,20.0,-11.0,51.0,7.5,49.5,,,,,3.3404,45.2824,,,,,18.5,-1.5,11.0,9.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,9,2020-11-08,BAL@IND,IND,BAL,10.0,24.0,14.0,34.0,-1.0,48.0,,,,,-1.05,45.1871,,,,,-15.0,14.0,-14.0,-15.05,False,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,9,2020-11-08,CAR@KC,KC,CAR,33.0,31.0,-2.0,64.0,-10.0,51.5,,,,,-4.2617,45.2501,,,,,-8.0,-12.5,2.0,0.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,9,2020-11-08,CHI@TEN,TEN,CHI,24.0,17.0,-7.0,41.0,-6.5,46.5,,,,,-1.6176,45.1715,,,,,0.5,5.5,7.0,5.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,9,2020-11-08,DEN@ATL,ATL,DEN,34.0,27.0,-7.0,61.0,-4.5,50.0,,,,,0.1574,45.0334,,,,,2.5,-11.0,7.0,5.95,False,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,9,2020-11-08,DET@MIN,MIN,DET,34.0,20.0,-14.0,54.0,-3.0,51.5,,,,,-0.0875,45.0368,,,,,11.0,-2.5,14.0,12.95,True,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,9,2020-11-05,GB@SF,SF,GB,17.0,34.0,17.0,51.0,6.0,48.5,,,,,0.3283,45.1602,,,,,-11.0,-2.5,-17.0,-18.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,9,2020-11-08,HOU@JAX,JAX,HOU,25.0,27.0,2.0,52.0,7.0,49.0,,,,,-1.05,44.9205,,,,,5.0,-3.0,-2.0,-3.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,9,2020-11-08,LV@LAC,LAC,LV,26.0,31.0,5.0,57.0,1.0,52.5,,,,,0.8503,45.0968,,,,,-4.0,-4.5,-5.0,-6.05,True,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,9,2020-11-08,MIA@ARI,ARI,MIA,31.0,34.0,3.0,65.0,-6.0,49.0,,,,,-1.9627,45.1651,,,,,-9.0,-16.0,-3.0,-4.05,False,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,9,2020-11-09,NE@NYJ,NYJ,NE,27.0,30.0,3.0,57.0,9.5,41.5,,,,,0.9585,44.9602,,,,,6.5,-15.5,-3.0,-4.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,9,2020-11-08,NO@TB,TB,NO,3.0,38.0,35.0,41.0,-3.0,51.0,,,,,-1.2745,45.195,,,,,-38.0,10.0,-35.0,-36.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,9,2020-11-08,NYG@WSH,WSH,NYG,20.0,23.0,3.0,43.0,-3.0,43.0,,,,,-2.1652,44.965,,,,,-6.0,0.0,-3.0,-4.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,9,2020-11-08,PIT@DAL,DAL,PIT,19.0,24.0,5.0,43.0,14.0,44.0,,,,,3.7814,45.3768,,,,,9.0,1.0,-5.0,-6.05,False,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,9,2020-11-08,SEA@BUF,BUF,SEA,44.0,34.0,-10.0,78.0,3.0,55.0,,,,,-0.3849,45.228,,,,,13.0,-23.0,10.0,8.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,10,2020-11-15,BAL@NE,NE,BAL,23.0,17.0,-6.0,40.0,7.0,44.0,,,,,1.384,45.18,,,,,13.0,4.0,6.0,4.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,10,2020-11-15,BUF@ARI,ARI,BUF,32.0,30.0,-2.0,62.0,-3.0,55.5,,,,,-0.0841,45.1908,,,,,-1.0,-6.5,2.0,0.95,False,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,10,2020-11-15,CIN@PIT,PIT,CIN,36.0,10.0,-26.0,46.0,-6.5,45.5,,,,,-5.6341,45.3619,,,,,19.5,-0.5,26.0,24.95,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,10,2020-11-15,DEN@LV,LV,DEN,37.0,12.0,-25.0,49.0,-3.5,50.5,,,,,-2.6904,45.1205,,,,,21.5,1.5,25.0,23.95,True,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,10,2020-11-15,HOU@CLE,CLE,HOU,10.0,7.0,-3.0,17.0,-4.5,46.0,,,,,-3.5414,45.1264,,,,,-1.5,29.0,3.0,1.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,10,2020-11-12,IND@TEN,TEN,IND,17.0,34.0,17.0,51.0,1.0,49.0,,,,,-1.8422,45.182,,,,,-16.0,-2.0,-17.0,-18.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,10,2020-11-15,JAX@GB,GB,JAX,24.0,20.0,-4.0,44.0,-13.5,47.0,,,,,-5.2126,45.235,,,,,-9.5,3.0,4.0,2.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,10,2020-11-15,LAC@MIA,MIA,LAC,29.0,21.0,-8.0,50.0,-1.0,48.5,,,,,-3.5414,45.1264,,,,,7.0,-1.5,8.0,6.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,10,2020-11-16,MIN@CHI,CHI,MIN,13.0,19.0,6.0,32.0,3.5,44.0,,,,,-2.2421,45.0923,,,,,-2.5,12.0,-6.0,-7.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,10,2020-11-15,PHI@NYG,NYG,PHI,27.0,17.0,-10.0,44.0,4.5,45.0,,,,,0.3491,45.0316,,,,,14.5,1.0,10.0,8.95,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,10,2020-11-15,SEA@LAR,LAR,SEA,23.0,16.0,-7.0,39.0,-3.0,55.0,,,,,-0.2578,45.182,,,,,4.0,16.0,7.0,5.95,True,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,10,2020-11-15,SF@NO,NO,SF,27.0,13.0,-14.0,40.0,-9.5,49.5,,,,,-3.0198,45.1753,,,,,4.5,9.5,14.0,12.95,False,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,10,2020-11-15,TB@CAR,CAR,TB,23.0,46.0,23.0,69.0,6.0,49.5,,,,,1.1382,45.141,,,,,-17.0,-19.5,-23.0,-24.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,10,2020-11-15,WSH@DET,DET,WSH,30.0,27.0,-3.0,57.0,-2.5,46.0,,,,,-1.8994,45.0132,,,,,0.5,-11.0,3.0,1.95,False,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,11,2020-11-19,ARI@SEA,SEA,ARI,28.0,21.0,-7.0,49.0,-3.0,56.5,,,,,-1.05,45.1671,,,,,4.0,7.5,7.0,5.95,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,11,2020-11-22,ATL@NO,NO,ATL,24.0,9.0,-15.0,33.0,-3.5,49.5,,,,,-3.94,45.2007,,,,,11.5,16.5,15.0,13.95,True,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,11,2020-11-22,CIN@WSH,WSH,CIN,20.0,9.0,-11.0,29.0,-2.0,48.0,,,,,-0.8585,44.9687,,,,,9.0,19.0,11.0,9.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,11,2020-11-22,DAL@MIN,MIN,DAL,28.0,31.0,3.0,59.0,-7.0,50.0,,,,,-2.5545,45.0385,,,,,-10.0,-9.0,-3.0,-4.05,False,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,11,2020-11-22,DET@CAR,CAR,DET,20.0,0.0,-20.0,20.0,3.0,47.0,,,,,-0.0796,45.0441,,,,,23.0,27.0,20.0,18.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,11,2020-11-22,GB@IND,IND,GB,34.0,31.0,-3.0,65.0,-1.5,52.0,,,,,-0.3502,45.1952,,,,,1.5,-13.0,3.0,1.95,False,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,11,2020-11-22,KC@LV,LV,KC,31.0,35.0,4.0,66.0,7.5,56.5,,,,,0.3363,45.232,,,,,3.5,-9.5,-4.0,-5.05,True,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,11,2020-11-23,LAR@TB,TB,LAR,24.0,27.0,3.0,51.0,-4.0,47.5,,,,,-1.2614,45.1746,,,,,-7.0,-3.5,-3.0,-4.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,11,2020-11-22,MIA@DEN,DEN,MIA,20.0,13.0,-7.0,33.0,4.0,46.0,,,,,1.1382,45.141,,,,,11.0,13.0,7.0,5.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,11,2020-11-22,NE@HOU,HOU,NE,27.0,20.0,-7.0,47.0,2.5,49.5,,,,,0.4545,45.0385,,,,,9.5,2.5,7.0,5.95,False,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,11,2020-11-22,NYJ@LAC,LAC,NYJ,34.0,28.0,-6.0,62.0,-10.0,47.0,,,,,-2.6215,44.9281,,,,,-4.0,-15.0,6.0,4.95,False,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,11,2020-11-22,PHI@CLE,CLE,PHI,22.0,17.0,-5.0,39.0,-2.5,45.5,,,,,-2.9568,45.1391,,,,,2.5,6.5,5.0,3.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,11,2020-11-22,PIT@JAX,JAX,PIT,3.0,27.0,24.0,30.0,11.0,47.0,,,,,4.7625,45.4478,,,,,-13.0,17.0,-24.0,-25.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,11,2020-11-22,TEN@BAL,BAL,TEN,24.0,30.0,6.0,54.0,-6.0,50.5,,,,,-1.05,45.1671,,,,,-12.0,-3.5,-6.0,-7.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,12,2020-11-29,ARI@NE,NE,ARI,20.0,17.0,-3.0,37.0,1.0,51.0,,,,,0.262,45.111,,,,,4.0,14.0,3.0,1.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,12,2020-12-02,BAL@PIT,PIT,BAL,19.0,14.0,-5.0,33.0,-10.5,41.5,,,,,-3.5379,45.2827,,,,,-5.5,8.5,5.0,3.95,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,12,2020-11-29,CAR@MIN,MIN,CAR,28.0,27.0,-1.0,55.0,-3.0,50.0,,,,,-1.2938,45.04,,,,,-2.0,-5.0,1.0,-0.050000000000000044,False,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,12,2020-11-29,CHI@GB,GB,CHI,41.0,25.0,-16.0,66.0,-7.5,44.0,,,,,-2.3381,45.1547,,,,,8.5,-22.0,16.0,14.95,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,12,2020-11-29,CLE@JAX,JAX,CLE,25.0,27.0,2.0,52.0,7.5,48.5,,,,,2.9734,45.2064,,,,,5.5,-3.5,-2.0,-3.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,12,2020-11-26,HOU@DET,DET,HOU,25.0,41.0,16.0,66.0,3.0,52.5,,,,,-1.7246,45.0287,,,,,-13.0,-13.5,-16.0,-17.05,False,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,12,2020-11-29,KC@TB,TB,KC,24.0,27.0,3.0,51.0,3.5,56.0,,,,,0.5977,45.2359,,,,,0.5,5.0,-3.0,-4.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,12,2020-11-29,LAC@BUF,BUF,LAC,27.0,17.0,-10.0,44.0,-4.5,51.0,,,,,-3.677,45.1617,,,,,5.5,7.0,10.0,8.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,12,2020-11-29,LV@ATL,ATL,LV,43.0,6.0,-37.0,49.0,3.5,53.0,,,,,0.9374,45.11,,,,,40.5,4.0,37.0,35.95,False,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,12,2020-11-29,MIA@NYJ,NYJ,MIA,3.0,20.0,17.0,23.0,7.5,46.0,,,,,3.0517,45.1648,,,,,-9.5,23.0,-17.0,-18.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,12,2020-11-29,NO@DEN,DEN,NO,3.0,31.0,28.0,34.0,17.0,36.5,,,,,1.529,45.2036,,,,,-11.0,2.5,-28.0,-29.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,12,2020-11-29,NYG@CIN,CIN,NYG,17.0,19.0,2.0,36.0,6.5,45.0,,,,,-0.5163,44.9836,,,,,4.5,9.0,-2.0,-3.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,12,2020-11-30,SEA@PHI,PHI,SEA,17.0,23.0,6.0,40.0,6.5,50.0,,,,,1.3501,45.1581,,,,,0.5,10.0,-6.0,-7.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,12,2020-11-29,SF@LAR,LAR,SF,20.0,23.0,3.0,43.0,-5.0,44.5,,,,,-3.0008,45.1538,,,,,-8.0,1.5,-3.0,-4.05,True,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,12,2020-11-29,TEN@IND,IND,TEN,26.0,45.0,19.0,71.0,-3.0,51.5,,,,,-1.05,45.1811,,,,,-22.0,-19.5,-19.0,-20.05,True,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,12,2020-11-26,WSH@DAL,DAL,WSH,16.0,41.0,25.0,57.0,-2.5,46.0,,,,,-1.05,45.0,,,,,-27.5,-11.0,-25.0,-26.05,True,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,13,2020-12-07,BUF@SF,SF,BUF,24.0,34.0,10.0,58.0,-1.5,48.0,,,,,0.7099,45.1648,,,,,-11.5,-10.0,-10.0,-11.05,False,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,13,2020-12-06,CIN@MIA,MIA,CIN,19.0,7.0,-12.0,26.0,-10.5,43.0,,,,,-3.9611,45.1396,,,,,1.5,17.0,12.0,10.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,13,2020-12-06,CLE@TEN,TEN,CLE,35.0,41.0,6.0,76.0,-4.0,54.0,,,,,-1.05,45.1925,,,,,-10.0,-22.0,-6.0,-7.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,13,2020-12-08,DAL@BAL,BAL,DAL,34.0,17.0,-17.0,51.0,-8.5,46.0,,,,,-2.8705,45.0848,,,,,8.5,-5.0,17.0,15.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,13,2020-12-06,DEN@KC,KC,DEN,22.0,16.0,-6.0,38.0,-13.0,51.0,,,,,-4.5479,45.2737,,,,,-7.0,13.0,6.0,4.95,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,13,2020-12-06,DET@CHI,CHI,DET,30.0,34.0,4.0,64.0,-3.0,44.0,,,,,-1.6564,45.0559,,,,,-7.0,-20.0,-4.0,-5.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,13,2020-12-06,IND@HOU,HOU,IND,20.0,26.0,6.0,46.0,3.5,50.0,,,,,0.7397,45.1255,,,,,-2.5,4.0,-6.0,-7.05,True,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,13,2020-12-06,JAX@MIN,MIN,JAX,27.0,24.0,-3.0,51.0,-10.5,51.0,,,,,-3.5431,45.0476,,,,,-7.5,0.0,3.0,1.95,False,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,13,2020-12-06,LAR@ARI,ARI,LAR,28.0,38.0,10.0,66.0,2.5,49.0,,,,,-0.4637,45.1379,,,,,-7.5,-17.0,-10.0,-11.05,True,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2020,13,2020-12-06,LV@NYJ,NYJ,LV,28.0,31.0,3.0,59.0,7.5,48.0,,,,,2.6962,45.1242,,,,,4.5,-11.0,-3.0,-4.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
